hcode,hydrocode,varname,propval,proptext,propname,propcode,entity_type
,4506682,aqbio_nt_total_icthy,14,,aqbio_nt_total_icthy,,dh_feature
,19751863,aqbio_nt_total_icthy,8,,aqbio_nt_total_icthy,,dh_feature
,932070001,aqbio_nt_total_icthy,10,,aqbio_nt_total_icthy,,dh_feature
,8503660,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,14639717,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14639717,aqbio_nt_total_icthy,10,,aqbio_nt_total_icthy,,dh_feature
,8507586,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,6906325,aqbio_nt_total_icthy,13,,aqbio_nt_total_icthy,,dh_feature
,8610631,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8647610,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,4508486,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8444776,aqbio_nt_total_icthy,11,,aqbio_nt_total_icthy,,dh_feature
,4505770,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6891526,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8521621,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,11584522,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8626947,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,6888126,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8549847,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,14637431,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8526885,aqbio_nt_total_icthy,8,,aqbio_nt_total_icthy,,dh_feature
,8524993,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6888412,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,5907057,aqbio_nt_total_icthy,15,,aqbio_nt_total_icthy,,dh_feature
,8507524,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4506460,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8673323,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,8632155,aqbio_nt_total_icthy,10,,aqbio_nt_total_icthy,,dh_feature
,8457400,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8631195,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,10069259,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4535895,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,435582,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8520475,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,4529685,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,4506046,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,19753061,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4508824,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8631585,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,6887858,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10067321,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10067227,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,8745499,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,6892188,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,22339205,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10064687,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6910341,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,9891330,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8695143,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,4506448,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4506676,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6913709,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8520581,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,10061415,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,1088357,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6886718,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8712861,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8693109,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6886648,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,19752015,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8724085,aqbio_nt_total_icthy,15,,aqbio_nt_total_icthy,,dh_feature
,8468781,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8628869,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,10461637,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,5896168,aqbio_nt_total_icthy,8,,aqbio_nt_total_icthy,,dh_feature
,14642443,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14640799,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10066201,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8695155,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,8648668,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,5895866,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4506680,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,5908587,aqbio_nt_total_icthy,12,,aqbio_nt_total_icthy,,dh_feature
,8672291,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12056760,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8701477,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8628859,aqbio_nt_total_icthy,16,,aqbio_nt_total_icthy,,dh_feature
,8647640,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,6889270,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8538731,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8626941,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,19753441,aqbio_nt_total_icthy,9,,aqbio_nt_total_icthy,,dh_feature
,6886638,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,19762478,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8607541,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8672345,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8566575,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,6907897,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8465799,aqbio_nt_total_icthy,19,,aqbio_nt_total_icthy,,dh_feature
,10499603,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10482857,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,8548427,aqbio_nt_total_icthy,9,,aqbio_nt_total_icthy,,dh_feature
,8628597,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,8723975,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8441323,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,6889940,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,8468645,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8611221,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,5895472,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8679603,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10482833,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8746095,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,22340299,aqbio_nt_total_icthy,11,,aqbio_nt_total_icthy,,dh_feature
,8526083,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,8624897,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8631489,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,8521715,aqbio_nt_total_icthy,9,,aqbio_nt_total_icthy,,dh_feature
,8567107,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,5895848,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,22339615,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,435414,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8611177,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8407579,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8609029,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4534375,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,9248018,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8538469,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,8720205,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8441349,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,6891908,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14641573,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8568311,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10482855,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10482825,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8450134,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,22338901,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,6885780,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8675129,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,8725235,aqbio_nt_total_icthy,20,,aqbio_nt_total_icthy,,dh_feature
,8548443,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10067093,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,8611435,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8520501,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4507172,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,14363976,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8610571,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,4506704,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,22340147,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,22340721,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6883726,aqbio_nt_total_icthy,10,,aqbio_nt_total_icthy,,dh_feature
,10055870,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4508558,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8431100,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8449020,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,11582942,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8652824,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8612023,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,19751769,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,11582964,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,22340115,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,9251726,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8522709,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,8674419,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8652914,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8522397,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10054776,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8724931,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6909579,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,6886556,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,19752337,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,22539980,aqbio_nt_total_icthy,30,,aqbio_nt_total_icthy,,dh_feature
,8720435,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,1088475,aqbio_nt_total_icthy,8,,aqbio_nt_total_icthy,,dh_feature
,6888980,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6889580,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8479384,aqbio_nt_total_icthy,8,,aqbio_nt_total_icthy,,dh_feature
,8523163,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,22539984,aqbio_nt_total_icthy,13,,aqbio_nt_total_icthy,,dh_feature
,19750835,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,6885916,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,8720229,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6886142,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,9250520,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,22539850,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8672225,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,8502530,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8672411,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8679999,aqbio_nt_total_icthy,15,,aqbio_nt_total_icthy,,dh_feature
,8552213,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8476784,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,435370,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8457440,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9245348,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8626907,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,8522587,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8673219,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6908309,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,5894314,aqbio_nt_total_icthy,15,,aqbio_nt_total_icthy,,dh_feature
,5906833,aqbio_nt_total_icthy,10,,aqbio_nt_total_icthy,,dh_feature
,22337981,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10073013,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,22337975,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9248022,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8446254,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,19762514,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,6886798,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10054084,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10055830,aqbio_nt_total_icthy,9,,aqbio_nt_total_icthy,,dh_feature
,8672437,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8607875,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6891634,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8628589,aqbio_nt_total_icthy,11,,aqbio_nt_total_icthy,,dh_feature
,8524753,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,19750849,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8468573,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,6909027,aqbio_nt_total_icthy,10,,aqbio_nt_total_icthy,,dh_feature
,8441303,aqbio_nt_total_icthy,17,,aqbio_nt_total_icthy,,dh_feature
,8507232,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8484206,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,1088409,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8491398,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,22340453,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8627197,aqbio_nt_total_icthy,11,,aqbio_nt_total_icthy,,dh_feature
,22340101,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4529431,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4539919,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4529705,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10479691,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,4506494,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8468365,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8630981,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,8520505,aqbio_nt_total_icthy,19,,aqbio_nt_total_icthy,,dh_feature
,9247966,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14640267,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,6907579,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10475831,aqbio_nt_total_icthy,15,,aqbio_nt_total_icthy,,dh_feature
,1087115,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8457438,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8547401,aqbio_nt_total_icthy,9,,aqbio_nt_total_icthy,,dh_feature
,6884434,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8477158,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,6885836,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,22338855,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8538461,aqbio_nt_total_icthy,16,,aqbio_nt_total_icthy,,dh_feature
,10232311,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10476575,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8610543,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8675061,aqbio_nt_total_icthy,8,,aqbio_nt_total_icthy,,dh_feature
,6883742,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8525043,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,433734,aqbio_nt_total_icthy,18,,aqbio_nt_total_icthy,,dh_feature
,8539405,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,19751977,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14640825,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,22339525,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8506580,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,6888674,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8479266,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8539673,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,4505866,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10482725,aqbio_nt_total_icthy,12,,aqbio_nt_total_icthy,,dh_feature
,8679591,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,5907047,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10064741,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,9251656,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,19752967,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,22539974,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,8549631,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6886432,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6908339,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,1088295,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8577467,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,22339559,aqbio_nt_total_icthy,12,,aqbio_nt_total_icthy,,dh_feature
,8544473,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,933010006,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8526815,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,932070101,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8475174,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8501558,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8441297,aqbio_nt_total_icthy,13,,aqbio_nt_total_icthy,,dh_feature
,8550885,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4505256,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9250522,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4539971,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8628513,aqbio_nt_total_icthy,12,,aqbio_nt_total_icthy,,dh_feature
,6885720,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8672507,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,5909705,aqbio_nt_total_icthy,20,,aqbio_nt_total_icthy,,dh_feature
,6883714,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8479566,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,6885388,aqbio_nt_total_icthy,9,,aqbio_nt_total_icthy,,dh_feature
,8652732,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,4506536,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8552195,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10055994,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10066015,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,6884004,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10482719,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8672513,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4508958,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,8522565,aqbio_nt_total_icthy,15,,aqbio_nt_total_icthy,,dh_feature
,8607101,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,5896078,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8652846,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,14639713,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,14641551,aqbio_nt_total_icthy,9,,aqbio_nt_total_icthy,,dh_feature
,14637873,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,434496,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,22539282,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8657986,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,8477190,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10461577,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8631007,aqbio_nt_total_icthy,21,,aqbio_nt_total_icthy,,dh_feature
,5895444,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,8466047,aqbio_nt_total_icthy,13,,aqbio_nt_total_icthy,,dh_feature
,8745807,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,8572805,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8522403,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6906215,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,1088689,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,26025442,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,437500,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,5894326,aqbio_nt_total_icthy,27,,aqbio_nt_total_icthy,,dh_feature
,12048706,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8440979,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,14643193,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10066481,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,5908979,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,19751959,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,6908515,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8626903,aqbio_nt_total_icthy,30,,aqbio_nt_total_icthy,,dh_feature
,8549853,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,8468355,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,19761282,aqbio_nt_total_icthy,17,,aqbio_nt_total_icthy,,dh_feature
